27.9,0.8
27.4,0.9
27.6,0.0
26.7,0.5
26.6,0.0
0,0
27.4,0.2
29.2,0.3
30.5,0.3
31.4,1.5
31.6,1.9
31.7,2.5
31.5,2.7
30.7,2.4
30.9,2.0
30.9,2.0
30.1,1.4
29.7,1.9
28.9,1.7
28.8,1.5
28.6,1.1
28.5,1.0
27.6,1.1
27.5,1.3
27.6,0.5
27.2,1.4
27.1,0.5
26.8,1.4
26.6,1.9
26.6,0.2
27.1,0.9
27.7,0.8
30.3,0.4
31.1,1.3
31.8,1.3
33.0,1.5
32.1,2.5
32.6,2.1
32.8,1.7
32.3,1.6
31.2,1.8
29.7,1.3
29.4,0.8
28.8,1.2
28.7,0.3
28.6,1.4
28.3,0.0
27.4,0.7
27.2,0.6
27.7,0.4
27.1,1.0
26.3,2.0
26.0,2.2
26.2,1.3
26.4,2.1
28.0,1.9
29.8,1.6
30.8,2.8
31.2,2.6
31.3,1.7
30.5,3.2
30.5,4.4
31.1,3.3
30.7,3.3
29.7,4.2
28.8,2.8
28.6,2.5
27.8,2.9
27.6,3.0
27.8,2.5
27.6,2.4
27.2,2.1
27.1,2.2
26.8,2.5
26.6,3.6
26.3,3.0
26.0,2.8
26.0,3.5
25.2,4.4
26.0,2.4
26.2,3.9
27.6,4.2
28.4,4.2
27.6,4.0
28.2,3.8
28.4,3.2
27.5,2.8
26.9,3.9
27.0,3.4
26.7,2.5
26.4,3.6
26.3,4.1
26.2,3.5
26.2,4.5
26.0,3.7
25.7,2.5
25.7,3.3
25.7,2.0
25.6,1.6
25.4,2.1
25.6,2.6
25.7,0.9
26.1,1.8
27.4,2.8
28.6,3.8
29.4,1.9
30.0,2.6
31.6,1.6
31.8,2.4
32.0,2.5
31.6,4.2
31.1,3.5
30.3,2.6
29.2,2.0
28.5,2.1
28.0,1.8
27.6,1.4
27.3,1.2
27.0,1.9
26.8,1.9
26.6,1.4
26.3,1.6
26.1,1.5
25.8,1.9
25.8,0.9
25.7,1.8
26.4,1.4
27.1,1.3
28.6,2.6
30.0,1.8
30.8,2.3
31.5,2.8
31.9,3.1
31.7,3.1
31.2,3.1
31.3,3.1
30.4,2.3
29.5,2.2
28.9,1.8
28.2,2.2
28.0,2.4
27.6,3.3
27.6,2.9
27.8,2.7
27.6,1.4
27.6,0.9
27.2,2.7
27.1,1.9
27.2,1.8
26.9,2.7
26.9,2.9
27.7,4.5
28.5,5.3
29.3,3.2
29.2,5.8
29.3,5.8
30.1,4.7
29.6,5.5
29.8,4.2
29.5,4.9
29.1,4.0
27.8,3.5
26.9,3.8
27.0,4.9
27.3,5.0
27.4,2.1
27.0,2.2
27.1,2.6
27.0,4.2
27.0,2.8
26.8,1.8
26.7,2.5
26.7,3.6
26.7,4.1
27.3,3.8
28.4,4.5
29.9,4.8
31.2,4.8
31.6,4.6
31.8,4.6
32.2,7.0
31.5,5.2
31.0,4.6
30.1,4.9
29.3,4.9
28.9,3.0
28.7,5.1
28.8,6.1
29.0,4.3
29.2,2.7
28.9,2.8
29.2,4.2
28.6,3.4
28.4,2.4
28.0,2.1
27.5,2.1
27.4,2.3
27.5,1.0
28.3,3.5
31.0,0.0
32.7,0.2
32.6,2.1
34.5,1.8
35.3,0.6
33.9,2.8
32.8,3.6
32.7,2.7
32.9,2.2
31.7,2.2
30.1,1.2
29.1,1.7
29.8,0.8
29.7,2.9
29.3,2.6
28.9,2.1
28.8,1.2
28.6,0.6
27.4,1.3
28.2,1.0
26.8,0.0
26.2,0.3
25.5,1.3
27.8,0.0
29.2,0.9
31.4,0.7
31.2,0.4
31.8,1.6
33.7,0.6
32.0,2.2
32.9,2.3
32.1,3.3
32.3,1.8
32.1,0.3
30.8,1.7
30.2,3.9
29.8,2.7
29.4,2.5
29.2,3.8
29.1,3.3
29.0,2.7
28.4,2.0
28.3,1.4
28.3,1.2
27.6,2.4
27.6,2.6
27.5,2.3
28.1,3.3
29.2,2.8
30.4,5.3
31.6,3.4
32.4,3.0
32.7,3.8
33.2,4.4
33.2,3.3
32.7,3.7
30.8,4.3
30.2,4.6
29.0,5.0
28.6,3.8
27.8,2.6
27.0,3.0
26.5,3.5
26.5,4.1
26.1,4.0
25.9,4.7
25.4,3.2
25.5,3.9
25.5,4.1
25.5,3.3
25.6,3.5
26.2,2.8
26.8,4.7
27.6,3.6
27.9,3.5
27.2,4.1
28.0,3.1
26.4,3.6
27.3,4.5
27.2,3.9
27.6,3.9
27.3,4.0
26.9,3.6
27.2,4.8
26.7,4.9
26.5,4.6
26.1,3.3
26.0,4.3
25.5,4.0
25.6,4.8
25.6,5.6
25.2,4.2
24.5,3.8
24.1,3.1
23.3,4.5
23.4,3.5
23.8,4.4
23.7,3.5
24.0,3.8
23.7,3.0
23.6,3.7
23.9,4.6
23.8,3.6
24.4,5.4
24.4,3.8
24.0,4.0
24.2,4.4
24.1,4.0
24.3,4.6
24.1,3.3
24.2,4.3
24.0,4.4
24.1,5.5
24.7,5.1
25.0,5.4
25.2,3.6
24.9,4.4
25.1,2.8
25.6,3.0
26.3,3.2
25.9,3.2
26.3,3.8
26.7,3.5
27.4,2.0
28.1,3.0
27.8,2.6
27.3,1.6
27.0,0.8
26.3,2.3
26.1,2.0
26.0,1.6
26.2,1.4
26.1,1.0
26.0,1.6
25.6,1.3
25.5,0.4
25.4,0.9
25.3,0.0
25.1,1.0
24.9,0.6
24.9,1.8
25.2,1.2
25.1,0.6
24.8,0.9
24.8,0.9
24.9,0.6
25.1,0.7
25.3,1.4
25.3,1.8
25.8,1.5
26.0,1.3
25.8,0.4
25.6,0.6
25.7,0.7
25.6,1.1
25.4,0.9
25.4,0.4
25.4,0.7
25.3,0.7
25.1,0.3
24.7,1.0
24.7,0.5
24.3,1.5
24.4,0.4
24.3,0.0
24.1,0.9
23.9,1.3
25.1,0.0
27.0,0.4
