24.5,3.1
24.1,3.2
23.7,2.7
23.3,1.8
23.1,1.3
22.8,1.5
22.7,0.9
22.8,1.3
22.7,0.7
22.5,1.2
22.5,0.7
22.3,0.7
22.0,0.5
22.1,0.2
22.2,0.0
21.7,0.4
22.0,1.0
22.9,1.0
24.6,0.3
25.1,1.6
26.9,0.8
28.1,1.4
28.6,1.6
28.5,1.5
29.5,0.8
26.8,2.0
24.9,1.2
24.6,0.6
23.8,1.1
23.2,2.1
22.9,0.3
22.6,0.3
22.6,1.7
22.3,2.3
22.3,1.5
22.4,2.1
22.5,1.4
22.5,1.3
22.4,1.2
22.5,0.9
22.5,0.5
22.7,0.7
23.8,0.8
24.4,1.1
25.7,1.9
25.9,1.4
25.8,1.5
25.7,1.4
24.4,1.9
24.4,0.8
24.0,0.8
22.8,1.0
22.7,0.5
23.1,0.0
23.6,0.0
24.3,1.3
24.3,2.5
24.3,2.1
23.6,0.8
23.8,0.2
23.3,0.2
22.8,0.5
22.7,1.4
22.6,0.7
22.9,0.9
22.2,1.2
20.1,4.5
20.0,3.7
20.2,2.0
20.3,3.3
19.4,4.1
19.2,4.1
19.5,5.0
18.9,4.8
18.3,3.7
18.0,3.0
17.6,4.4
17.3,4.5
17.4,3.8
16.7,5.0
16.9,5.1
16.7,4.2
16.7,3.5
16.7,4.8
16.1,4.5
16.0,4.1
16.3,4.3
16.3,4.2
16.2,4.1
16.5,4.9
17.4,3.3
17.9,3.5
18.5,3.1
18.7,2.9
19.0,2.7
18.9,2.7
18.7,2.6
18.1,2.9
18.0,2.3
18.0,2.9
18.1,2.0
18.1,1.9
18.4,1.9
17.4,2.8
17.3,1.6
17.5,0.9
17.4,1.2
17.3,0.9
17.6,0.7
17.5,1.6
17.7,1.2
17.8,2.6
17.9,1.7
18.4,2.5
19.0,3.1
18.6,4.0
18.2,3.1
18.6,3.5
18.9,2.4
19.1,3.5
19.0,2.3
18.7,2.4
18.7,3.0
18.7,3.3
18.2,4.3
17.9,3.3
18.1,3.6
18.5,2.5
18.8,2.2
18.9,2.4
18.7,1.7
18.8,2.5
18.7,1.9
18.7,1.8
18.5,2.8
18.8,1.4
19.1,1.0
19.9,2.4
21.1,2.0
22.9,1.2
22.5,3.2
23.8,1.9
23.4,2.5
23.9,2.5
24.1,1.3
21.9,2.9
21.9,1.7
21.7,1.6
21.4,1.1
21.4,0.7
21.3,1.1
21.3,0.5
21.2,0.7
20.9,1.6
20.5,1.3
20.3,1.2
20.5,1.1
19.6,1.9
19.3,1.1
19.5,0.9
19.3,2.9
18.9,1.8
18.9,1.5
19.2,2.1
19.3,1.3
19.5,3.3
19.3,2.5
18.9,2.9
18.5,1.8
17.9,2.8
17.4,2.9
17.6,2.4
17.3,2.5
17.2,3.0
16.7,3.3
16.7,2.9
16.5,3.2
16.2,2.9
16.2,2.1
15.7,3.9
15.8,2.7
15.5,3.5
15.5,2.8
15.4,3.3
15.3,3.2
15.6,2.9
16.3,3.0
16.4,4.2
16.5,3.4
16.8,5.3
16.8,3.5
16.5,4.3
16.3,4.3
16.0,3.6
15.8,2.8
15.7,3.4
16.2,3.2
16.6,4.1
16.6,3.5
16.8,2.4
16.9,2.8
17.0,3.2
17.1,2.4
17.1,2.6
17.0,4.3
16.9,3.8
17.1,3.7
17.0,3.8
17.1,3.5
17.4,3.6
17.6,4.2
17.0,4.1
17.5,3.2
17.9,4.4
18.2,3.5
18.1,3.8
17.8,3.2
18.1,3.4
18.0,2.9
17.9,2.5
18.0,3.7
18.1,2.1
18.3,2.1
18.4,2.1
18.3,1.8
18.2,2.0
17.9,1.4
17.6,0.0
17.2,1.4
16.8,0.7
16.8,1.5
17.1,1.4
16.8,3.7
16.8,2.1
17.0,2.6
17.4,2.9
17.4,2.8
17.1,3.0
17.2,2.2
17.5,2.2
19.2,5.4
18.1,3.4
18.2,3.0
18.6,2.7
18.7,1.6
18.9,1.2
18.9,0.6
19.0,1.1
18.8,1.7
18.9,1.4
19.1,0.5
19.2,3.1
19.2,0.8
19.0,0.6
18.8,0.0
19.1,0.8
19.4,1.0
19.6,0.9
20.0,1.1
20.2,1.1
20.3,2.2
20.4,2.2
20.4,2.5
20.3,2.6
20.1,2.8
20.0,1.8
19.8,2.4
19.8,2.4
19.6,1.7
19.0,2.0
19.0,1.8
18.8,2.7
18.7,2.9
19.0,3.0
19.1,3.1
19.0,2.3
19.1,2.4
19.1,2.8
19.0,2.7
19.1,2.6
19.3,3.3
20.1,2.3
21.3,3.1
22.1,2.3
23.0,2.8
23.7,3.8
24.1,2.6
24.2,2.8
23.8,3.0
23.3,2.8
23.0,1.8
22.8,1.9
22.7,1.7
22.6,0.7
22.6,0.7
22.2,1.6
22.2,2.0
21.9,2.2
21.6,1.3
20.7,1.0
20.3,1.1
19.7,1.1
19.5,0.4
19.9,1.1
20.1,0.5
21.6,0.0
22.6,0.8
24.1,1.0
0,0
26.4,2.0
26.9,2.1
27.8,1.9
26.7,2.1
26.2,1.1
25.3,0.9
24.1,0.7
23.6,0.8
23.1,1.0
22.5,0.5
22.1,0.0
21.9,0.0
21.9,0.0
21.7,0.8
20.9,0.8
20.8,0.4
20.3,0.9
20.0,0.5
19.8,0.5
20.0,0.4
21.2,0.3
21.6,0.6
21.9,1.6
22.4,1.8
24.0,1.4
24.1,2.2
23.1,2.0
23.2,1.9
22.8,1.4
22.5,0.9
22.1,1.2
22.3,0.7
22.4,0.9
22.4,1.0
22.0,1.5
20.9,2.2
21.1,2.5
20.9,1.8
21.0,1.5
21.1,3.2
20.8,3.2
20.8,3.4
20.8,3.1
20.8,4.0
21.0,3.5
21.6,3.1
21.8,4.4
22.1,4.6
21.4,4.9
20.9,3.7
21.3,4.8
20.8,4.4
20.5,4.0
20.1,4.3
19.7,3.9
19.4,5.0
19.1,4.9
18.9,5.5
18.7,5.0
18.6,4.8
18.4,4.5
